otu	sim	del	ins	mis	len	score	hit
4702	denovo3734	98.94	1	1	1	283	1374.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4703	denovo376	98.94	1	1	1	283	1374.5	C3_AB778606
4704	denovo3859	98.94	1	1	1	283	1374.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4705	denovo4490	98.94	1	1	1	283	1374.5	C15a_AY258476;C1233_EU118166;C15_AY239369;C15.4_FJ461511;C15.6_FN563472;C15.22_KC597695
4706	denovo4732	98.94	1	1	1	283	1374.5	C3k_AY589737
4707	denovo5593	98.94	1	1	1	283	1374.5	C3k_AY589737
4708	denovo5739	98.94	1	1	1	283	1374.5	C15a_AY258476;C1233_EU118166;C15_AY239369;C15.4_FJ461511;C15.6_FN563472;C15.22_KC597695
4709	denovo5983	98.94	1	1	1	283	1374.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4710	denovo6064	98.94	1	1	1	283	1374.5	C15.9_FN563475
4711	denovo752	98.94	1	1	1	283	1374.5	C15a_AY258476;C1233_EU118166;C15_AY239369;C15.4_FJ461511;C15.6_FN563472;C15.22_KC597695
4712	denovo8139	98.94	1	1	1	283	1374.5	C15a_AY258476;C1233_EU118166;C15_AY239369;C15.4_FJ461511;C15.6_FN563472;C15.22_KC597695
4713	denovo8252	98.94	1	1	1	283	1374.5	C15a_AY258476;C1233_EU118166;C15_AY239369;C15.4_FJ461511;C15.6_FN563472;C15.22_KC597695
4714	denovo868	98.94	1	1	1	283	1374.5	C15.22_KC597695
4715	denovo9768	98.94	1	1	1	283	1374.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4716	denovo12417	98.59	2	1	1	284	1374.5	C15.23_KC597697
4717	denovo16315	98.59	2	1	1	284	1374.5	C15.23_KC597697
4718	denovo7460	98.59	2	1	1	284	1374.5	C15.23_KC597697
4719	denovo10537	98.94	0	2	1	284	1374.5	C15.23_KC597697
4720	denovo10978	98.94	0	2	1	284	1374.5	C15.23_KC597697
4721	denovo11089	98.94	0	2	1	284	1374.5	C15.23_KC597697
4722	denovo1120	98.94	0	2	1	284	1374.5	C15.23_KC597697
4723	denovo12206	98.94	0	2	1	284	1374.5	C15.23_KC597697
4724	denovo13225	98.94	0	2	1	284	1374.5	C15.23_KC597697
4725	denovo15021	98.94	0	2	1	284	1374.5	C15.23_KC597697
4726	denovo15661	98.94	0	2	1	284	1374.5	C15.23_KC597697
4727	denovo16029	98.94	0	2	1	284	1374.5	C15.23_KC597697
4728	denovo16333	98.94	0	2	1	284	1374.5	C15.23_KC597697
4729	denovo17146	98.94	0	2	1	284	1374.5	C15.23_KC597697
4730	denovo2654	98.94	0	2	1	284	1374.5	C15.23_KC597697
4731	denovo2897	98.94	0	2	1	284	1374.5	C15.23_KC597697
4732	denovo3666	98.94	0	2	1	284	1374.5	C15.23_KC597697
4733	denovo519	98.94	0	2	1	284	1374.5	C15.23_KC597697
4734	denovo573	98.94	0	2	1	284	1374.5	C15.23_KC597697
4735	denovo5778	98.94	0	2	1	284	1374.5	C15.23_KC597697
4736	denovo6354	98.94	0	2	1	284	1374.5	C15.23_KC597697
4737	denovo6403	98.94	0	2	1	284	1374.5	C15.23_KC597697
4738	denovo7303	98.94	0	2	1	284	1374.5	C15.23_KC597697
4739	denovo7725	98.94	0	2	1	284	1374.5	C15.23_KC597697
4740	denovo7815	98.94	0	2	1	284	1374.5	C15.23_KC597697
4741	denovo8544	98.94	0	2	1	284	1374.5	C15.23_KC597697
4742	denovo916	98.94	0	2	1	284	1374.5	C15.23_KC597697
4743	denovo9467	98.94	0	2	1	284	1374.5	C15.23_KC597697
4744	denovo9897	98.94	0	2	1	284	1374.5	C15.23_KC597697
4745	denovo9968	98.94	0	2	1	284	1374.5	C15.23_KC597697
4746	denovo11284	99.29	0	1	1	281	1375	C3.9_FJ461504
4747	denovo13330	99.29	0	1	1	281	1375	C3.9_FJ461504
4748	denovo13958	99.29	0	1	1	282	1375	C3k_AY589737
4749	denovo10309	98.94	0	2	1	283	1375	C15_AY239369
4750	denovo10349	98.94	0	2	1	283	1375	C15_AY239369
4751	denovo10405	98.94	0	2	1	283	1375	C15.9_FN563475
4752	denovo10648	98.94	0	2	1	283	1375	C3_AB778606;C29_AY258494
4753	denovo11083	98.94	0	2	1	283	1375	C15_AY239369
4754	denovo11633	98.94	0	2	1	283	1375	C3_AB778606
4755	denovo11724	98.94	0	2	1	283	1375	C15_AY239369
4756	denovo12082	98.94	0	2	1	283	1375	C3.10_FJ461505
4757	denovo12749	98.94	0	2	1	283	1375	C15.6_FN563472;C15.22_KC597695
4758	denovo13775	98.94	0	2	1	283	1375	C15_AY239369
4759	denovo13990	98.94	0	2	1	283	1375	C15_AY239369
4760	denovo14165	98.94	0	2	1	283	1375	C15_AY239369
4761	denovo14181	98.94	0	2	1	283	1375	C1208_EU074963
4762	denovo14901	98.94	0	2	1	283	1375	C15_AY239369
4763	denovo14954	98.94	0	2	1	283	1375	C15_AY239369
4764	denovo15722	98.94	0	2	1	283	1375	C3_AB778606
4765	denovo15727	98.94	0	2	1	283	1375	C15_AY239369
4766	denovo16246	98.94	0	2	1	283	1375	C15_AY239369
4767	denovo16340	98.94	0	2	1	283	1375	C15.9_FN563475
4768	denovo1696	98.94	0	2	1	283	1375	C3_AB778606
4769	denovo17112	98.94	0	2	1	283	1375	C15_AY239369
4770	denovo17461	98.94	0	2	1	283	1375	C15_AY239369
4771	denovo17552	98.94	0	2	1	283	1375	C15_AY239369
4772	denovo1932	98.94	0	2	1	283	1375	C15_AY239369
4773	denovo2761	98.94	0	2	1	283	1375	C3_AB778606;C50_AY589755;C1060_DQ480600;C1085_AY624605
4774	denovo2862	98.94	0	2	1	283	1375	C15_AY239369
4775	denovo298	98.94	0	2	1	283	1375	C15_AY239369
4776	denovo3361	98.94	0	2	1	283	1375	C15_AY239369
4777	denovo3923	98.94	0	2	1	283	1375	C15_AY239369
4778	denovo4630	98.94	0	2	1	283	1375	C15_AY239369
4779	denovo4741	98.94	0	2	1	283	1375	C15_AY239369
4780	denovo562	98.94	0	2	1	283	1375	C15.6_FN563472;C15.22_KC597695
4781	denovo6216	98.94	0	2	1	283	1375	C15_AY239369
4782	denovo6567	98.94	0	2	1	283	1375	C15_AY239369
4783	denovo6877	98.94	0	2	1	283	1375	C15_AY239369
4784	denovo7450	98.94	0	2	1	283	1375	C3.10_FJ461505
4785	denovo814	98.94	0	2	1	283	1375	C15_AY239369
4786	denovo8299	98.94	0	2	1	283	1375	C15_AY239369
4787	denovo8300	98.94	0	2	1	283	1375	C15_AY239369
4788	denovo8317	98.94	0	2	1	283	1375	C15_AY239369;C15.22_KC597695
4789	denovo9085	98.94	0	2	1	283	1375	C15_AY239369
4790	denovo93	98.94	0	2	1	283	1375	C15_AY239369
4791	denovo9438	98.94	0	2	1	283	1375	C15_AY239369;C15.22_KC597695
4792	denovo97	98.94	0	2	1	283	1375	C15_AY239369
4793	denovo9800	98.94	0	2	1	283	1375	C15_AY239369
4794	denovo11358	98.59	2	0	2	283	1376	C15_AY239369
4795	denovo13983	98.59	2	0	2	283	1376	C3k_AY589737
4796	denovo15607	98.59	2	0	2	283	1376	C3k_AY589737
4797	denovo4521	98.59	2	0	2	283	1376	C3k_AY589737
4798	denovo10018	98.94	0	1	2	283	1376	C3_AB778606
4799	denovo10198	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4800	denovo10476	98.94	0	1	2	283	1376	C15.9_FN563475
4801	denovo10719	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4802	denovo1072	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4803	denovo10859	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4804	denovo11661	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4805	denovo11710	98.94	0	1	2	283	1376	C3k_AY589737
4806	denovo11788	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4807	denovo11957	98.94	0	1	2	283	1376	C15.22_KC597695
4808	denovo12331	98.94	0	1	2	283	1376	C15.9_FN563475
4809	denovo12388	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4810	denovo12715	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4811	denovo12725	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4812	denovo13311	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4813	denovo1332	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4814	denovo13359	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4815	denovo13374	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4816	denovo13416	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4817	denovo13490	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4818	denovo13576	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4819	denovo13704	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4820	denovo13734	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4821	denovo14237	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4822	denovo14320	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4823	denovo14356	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4824	denovo14382	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4825	denovo14556	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4826	denovo1470	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4827	denovo14732	98.94	0	1	2	283	1376	C3k_AY589737
4828	denovo14801	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4829	denovo14928	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4830	denovo15182	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4831	denovo15231	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4832	denovo15259	98.94	0	1	2	283	1376	C15.9_FN563475
4833	denovo15374	98.94	0	1	2	283	1376	C3k_AY589737
4834	denovo15632	98.94	0	1	2	283	1376	C3k_AY589737
4835	denovo15640	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4836	denovo15739	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4837	denovo15894	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4838	denovo15904	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4839	denovo15925	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4840	denovo15932	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4841	denovo15936	98.94	0	1	2	283	1376	C15.5_FJ461512;C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4842	denovo160	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4843	denovo16207	98.94	0	1	2	283	1376	C3k_AY589737
4844	denovo16208	98.94	0	1	2	283	1376	C3k_AY589737
4845	denovo1659	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4846	denovo16618	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4847	denovo16638	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4848	denovo16770	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4849	denovo16879	98.94	0	1	2	283	1376	C3_AB778606
4850	denovo16985	98.94	0	1	2	283	1376	C3k_AY589737
4851	denovo17086	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4852	denovo17422	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4853	denovo17502	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4854	denovo1760	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4855	denovo1971	98.94	0	1	2	283	1376	C3k_AY589737
4856	denovo2360	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4857	denovo2508	98.94	0	1	2	283	1376	C3_AB778606
4858	denovo2872	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4859	denovo2942	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4860	denovo3048	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4861	denovo3083	98.94	0	1	2	283	1376	C3_AB778606
4862	denovo3158	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4863	denovo3253	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4864	denovo3657	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4865	denovo3680	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4866	denovo3875	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4867	denovo3998	98.94	0	1	2	283	1376	C3k_AY589737
4868	denovo4124	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4869	denovo515	98.94	0	1	2	283	1376	C3k_AY589737
4870	denovo5964	98.94	0	1	2	283	1376	C3k_AY589737
4871	denovo6276	98.94	0	1	2	283	1376	C3k_AY589737
4872	denovo6494	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4873	denovo6560	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4874	denovo6684	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4875	denovo6697	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4876	denovo6710	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4877	denovo7108	98.94	0	1	2	283	1376	C3k_AY589737
4878	denovo7183	98.94	0	1	2	283	1376	C3_AB778606
4879	denovo7374	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4880	denovo7510	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4881	denovo7588	98.94	0	1	2	283	1376	C3k_AY589737
4882	denovo7589	98.94	0	1	2	283	1376	C3_AB778606
4883	denovo7612	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4884	denovo7670	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4885	denovo7756	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4886	denovo7824	98.94	0	1	2	283	1376	C3k_AY589737
4887	denovo7916	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4888	denovo7919	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4889	denovo7981	98.94	0	1	2	283	1376	C3_AB778606
4890	denovo8008	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4891	denovo8041	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4892	denovo816	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4893	denovo8165	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4894	denovo8294	98.94	0	1	2	283	1376	C3k_AY589737
4895	denovo8408	98.94	0	1	2	283	1376	C3_AB778606
4896	denovo8607	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4897	denovo8634	98.94	0	1	2	283	1376	C3k_AY589737
4898	denovo8842	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4899	denovo8977	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4900	denovo8995	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4901	denovo9045	98.94	0	1	2	283	1376	C3_AB778606
4902	denovo9215	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4903	denovo934	98.94	0	1	2	283	1376	C15.24_KC597696;C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4904	denovo9458	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4905	denovo9501	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4906	denovo9651	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4907	denovo970	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4908	denovo9746	98.94	0	1	2	283	1376	C3k_AY589737
4909	denovo9959	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4910	denovo9977	98.94	0	1	2	283	1376	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
4911	denovo2150	98.59	1	1	2	284	1376	C15.23_KC597697
4912	denovo9149	98.59	1	1	2	284	1376	C15.23_KC597697
4913	denovo17610	98.94	0	1	2	282	1376.5	C3b_AF499791
4914	denovo693	98.94	0	1	2	282	1376.5	C3b_AF499791
4915	denovo3371	98.59	1	0	3	283	1377	C3k_AY589737
4916	denovo12971	100	0	0	0	278	1377.5	C15.9_FN563475
4917	denovo12879	98.59	1	0	3	283	1377.5	C3k_AY589737
4918	denovo1631	98.59	1	0	3	283	1377.5	C3k_AY589737
4919	denovo16397	98.59	1	0	3	283	1377.5	C3k_AY589737
4920	denovo605	98.59	1	0	3	283	1377.5	C3k_AY589737
4921	denovo6864	98.59	1	0	3	283	1377.5	C3k_AY589737
4922	denovo7908	98.59	1	0	3	283	1377.5	C3k_AY589737
4923	denovo10429	98.59	0	1	3	284	1377.5	C15.23_KC597697
4924	denovo15557	98.59	0	1	3	284	1377.5	C15.23_KC597697
4925	denovo11380	99.64	1	0	0	280	1378	C15_AY239369
4926	denovo13637	98.94	1	1	1	283	1378	C3k_AY589737
4927	denovo17533	98.94	1	1	1	283	1378	C3k_AY589737
4928	denovo492	98.94	1	1	1	283	1378	C3k_AY589737
4929	denovo806	98.94	1	1	1	283	1378	C3k_AY589737
4930	denovo16113	99.64	0	1	0	281	1378.5	C15_AY239369;C15.22_KC597695
4931	denovo10559	98.94	2	1	0	283	1378.5	C15_AY239369;C15.22_KC597695
4932	denovo13819	98.94	2	1	0	283	1378.5	C15_AY239369;C15.22_KC597695
4933	denovo15142	98.94	2	1	0	283	1378.5	C1_JN558041
4934	denovo16534	98.94	2	1	0	283	1378.5	C1_JN558041;C1198_EU099810
4935	denovo16541	98.94	2	1	0	283	1378.5	C15_AY239369
4936	denovo1812	98.94	2	1	0	283	1378.5	C15_AY239369;C15.22_KC597695
4937	denovo218	98.94	2	1	0	283	1378.5	C1d_AY258488
4938	denovo2824	98.94	2	1	0	283	1378.5	C15.22_KC597695
4939	denovo2896	98.94	2	1	0	283	1378.5	C15a_AY258476;C15_AY239369
4940	denovo3095	98.94	2	1	0	283	1378.5	C15_AY239369
4941	denovo3270	98.94	2	1	0	283	1378.5	C15_AY239369;C15.22_KC597695
4942	denovo3502	98.94	2	1	0	283	1378.5	C15_AY239369
4943	denovo3601	98.94	2	1	0	283	1378.5	C15_AY239369;C15.22_KC597695
4944	denovo6529	98.94	2	1	0	283	1378.5	C3.11_FJ461506
4945	denovo6618	98.94	2	1	0	283	1378.5	C15_AY239369
4946	denovo7458	98.94	2	1	0	283	1378.5	C15_AY239369;C15.22_KC597695
4947	denovo7473	98.94	2	1	0	283	1378.5	C15_AY239369
4948	denovo8985	98.94	2	1	0	283	1378.5	C15.6_FN563472;C15.22_KC597695
4949	denovo9756	98.94	2	1	0	283	1378.5	C15_AY239369;C15.22_KC597695
4950	denovo12955	99.29	0	2	0	283	1378.5	C15.22_KC597695
4951	denovo13897	98.94	1	2	0	284	1378.5	C15.23_KC597697
4952	denovo17545	98.94	1	2	0	284	1378.5	C15.23_KC597697
4953	denovo1471	98.95	0	2	1	287	1378.5	C55_AY589759
4954	denovo16502	98.95	0	2	1	287	1378.5	C55_AY589759
4955	denovo7700	98.95	0	2	1	287	1378.5	C55_AY589759
4956	denovo9566	98.95	0	2	1	287	1378.5	C55_AY589759
4957	denovo16639	99.29	1	1	0	281	1379	C3.9_FJ461504
4958	denovo3509	99.29	1	1	0	281	1379	C3.9_FJ461504
4959	denovo3081	98.59	0	0	4	283	1379	C3k_AY589737
4960	denovo4386	98.59	0	0	4	283	1379	C3k_AY589737
4961	denovo6719	98.59	0	0	4	283	1379	C3k_AY589737
4962	denovo7043	98.59	0	0	4	283	1379	C1d_AY258488
4963	denovo8153	98.59	0	0	4	283	1379	C1232_EU118163;C3k_AY589737
4964	denovo7373	98.94	1	1	1	284	1379	C15.23_KC597697
4965	denovo17534	98.94	1	1	1	283	1379.5	C3_AB778606
4966	denovo11479	98.94	1	1	1	284	1379.5	C15.23_KC597697
4967	denovo13513	98.94	1	1	1	284	1379.5	C15.23_KC597697
4968	denovo10080	98.94	1	1	1	283	1380	C15_AY239369
4969	denovo10201	98.94	1	1	1	283	1380	C15.6_FN563472
4970	denovo10289	98.94	1	1	1	283	1380	C15_AY239369
4971	denovo11091	98.94	1	1	1	283	1380	C3k_AY589737
4972	denovo11144	98.94	1	1	1	283	1380	C15_AY239369
4973	denovo11320	98.94	1	1	1	283	1380	C15_AY239369
4974	denovo11737	98.94	1	1	1	283	1380	C15_AY239369
4975	denovo12107	98.94	1	1	1	283	1380	C3k_AY589737
4976	denovo1249	98.94	1	1	1	283	1380	C15.6_FN563472;C15.22_KC597695
4977	denovo12712	98.94	1	1	1	283	1380	C15_AY239369
4978	denovo13164	98.94	1	1	1	283	1380	C15_AY239369
4979	denovo13916	98.94	1	1	1	283	1380	C15_AY239369
4980	denovo1440	98.94	1	1	1	283	1380	C15_AY239369
4981	denovo14557	98.94	1	1	1	283	1380	C15_AY239369
4982	denovo15098	98.94	1	1	1	283	1380	C15_AY239369;C15.22_KC597695
4983	denovo15572	98.94	1	1	1	283	1380	C15_AY239369
4984	denovo15574	98.94	1	1	1	283	1380	C15_AY239369
4985	denovo16317	98.94	1	1	1	283	1380	C3k_AY589737
4986	denovo16600	98.94	1	1	1	283	1380	C15_AY239369
4987	denovo16899	98.94	1	1	1	283	1380	C15.6_FN563472;C15.22_KC597695
4988	denovo17001	98.94	1	1	1	283	1380	C15_AY239369
4989	denovo1707	98.94	1	1	1	283	1380	C3_AB778606
4990	denovo17141	98.94	1	1	1	283	1380	C15_AY239369;C15.22_KC597695
4991	denovo2109	98.94	1	1	1	283	1380	C3k_AY589737
4992	denovo2413	98.94	1	1	1	283	1380	C15_AY239369
4993	denovo3074	98.94	1	1	1	283	1380	C15_AY239369
4994	denovo4079	98.94	1	1	1	283	1380	C15_AY239369
4995	denovo4548	98.94	1	1	1	283	1380	C3k_AY589737
4996	denovo469	98.94	1	1	1	283	1380	C15_AY239369
4997	denovo4894	98.94	1	1	1	283	1380	C1_JN558041
4998	denovo5326	98.94	1	1	1	283	1380	C3k_AY589737
4999	denovo5464	98.94	1	1	1	283	1380	C15_AY239369
5000	denovo5606	98.94	1	1	1	283	1380	C15_AY239369
5001	denovo6527	98.94	1	1	1	283	1380	C15_AY239369
5002	denovo6754	98.94	1	1	1	283	1380	C15_AY239369
5003	denovo7508	98.94	1	1	1	283	1380	C15.9_FN563475
5004	denovo8022	98.94	1	1	1	283	1380	C15_AY239369;C15.22_KC597695
5005	denovo9829	98.94	1	1	1	283	1380	C3k_AY589737
5006	denovo11084	98.94	0	2	1	284	1380	C15.23_KC597697
5007	denovo116	98.94	0	2	1	284	1380	C15.23_KC597697
5008	denovo12722	98.94	0	2	1	284	1380	C15.23_KC597697
5009	denovo13228	98.94	0	2	1	284	1380	C15.23_KC597697
5010	denovo13767	98.94	0	2	1	284	1380	C15.23_KC597697
5011	denovo14817	98.94	0	2	1	284	1380	C15.23_KC597697
5012	denovo15282	98.94	0	2	1	284	1380	C15.23_KC597697
5013	denovo15805	98.94	0	2	1	284	1380	C15.23_KC597697
5014	denovo16130	98.94	0	2	1	284	1380	C15.23_KC597697
5015	denovo1929	98.94	0	2	1	284	1380	C15.23_KC597697
5016	denovo2325	98.94	0	2	1	284	1380	C15.23_KC597697
5017	denovo3771	98.94	0	2	1	284	1380	C15.23_KC597697
5018	denovo6344	98.94	0	2	1	284	1380	C15.23_KC597697
5019	denovo6782	98.94	0	2	1	284	1380	C15.23_KC597697
5020	denovo7080	98.94	0	2	1	284	1380	C15.23_KC597697
5021	denovo7598	98.94	0	2	1	284	1380	C15.23_KC597697
5022	denovo8608	98.94	0	2	1	284	1380	C15.23_KC597697
5023	denovo8757	98.94	0	2	1	284	1380	C15.23_KC597697
5024	denovo9518	98.94	0	2	1	284	1380	C15.23_KC597697
5025	denovo10426	98.94	0	1	2	284	1381	C15.23_KC597697
5026	denovo1192	98.94	0	1	2	284	1381	C15.23_KC597697
5027	denovo12187	98.94	0	1	2	284	1381	C15.23_KC597697
5028	denovo12367	98.94	0	1	2	284	1381	C15.23_KC597697
5029	denovo1439	98.94	0	1	2	284	1381	C15.23_KC597697
5030	denovo14601	98.94	0	1	2	284	1381	C15.23_KC597697
5031	denovo14661	98.94	0	1	2	284	1381	C15.23_KC597697
5032	denovo15759	98.94	0	1	2	284	1381	C15.23_KC597697
